Title,Location,Salary,Description,ID
Senior Software Engineer,"Rosemont, IL",$102K - $153K (Employer est.),"Identify opportunities to develop new, creative software solutions as well as continually improve existing tools;&hellip;
Skills: AJAX, ASP.NET, MVC, CSS, Software troubleshooting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.327
Automation Engineer,"Chicago, IL",$85K - $105K (Employer est.),"Valid U.S. driver’s license. Design wiring diagrams, electrical connections/connection points, circuit boards, layouts of control systems, electrical schematics…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Software troubleshooting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.331
"VP, Quantitative Python Developer","Chicago, IL",$125K - $182K (Glassdoor est.),"Education: Bachelor's degree in a STEM field with significant focus on programming (Graduate degree preferred).&hellip;
Skills: Statistics, Pricing, Data analysis skills, Employee orientation, Databases",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.332
Senior Software Developer,"Chicago, IL",$111K - $152K (Glassdoor est.),"Ability to develop and implement a proprietary quoting system from scratch is a plus. Collaborate with traders, developers, and data scientists to develop…&hellip;
Skills: Pricing, FPGA, Software development, Leadership, Office experience",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.336
Software Engineer,"Chicago, IL",$500K - $900K (Employer est.),"Design and implement low latency trading systems. Work closely with trading teams. Implement and test feed handlers. BS in CompSci or similarly related degree.&hellip;
Skills: TCP, C++, TCP/IP",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.340
SME Software Developer,"Westchester, IL",$84K - $126K (Glassdoor est.),"Limited domestic travel, telecommute and/or occasional relocation to client locations to analyze, design, develop software applications using knowledge of…&hellip;
Skills: Oracle, XML, Microsoft SQL Server, SQL, Informatica",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.344
Application Developer,"Chicago, IL",$65K - $95K (Employer est.),"Maintain the strategic technical architecture, software methodologies, processes, implementation planning and software maintenance for critical business-centric…&hellip;
Skills: Power BI, C#, SSRS, SQL, OOP",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.348
"Software Engineer IV, Data","Chicago, IL",$136K - $204K (Employer est.),"Define, design, develop, and implement application-level architecture hosted in the Azure cloud and on-premises on critical core component deliverables.&hellip;
Skills: Jira, CI/CD, Elasticsearch, Cassandra, NoSQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.352
Sr. Software Engineer Middleware,"Oak Brook, IL",$82K - $155K (Employer est.),"Collaborate with other Chamberlain domain experts, such as infrastructure, database, and front end, as the team develops features and platform enhancements •…&hellip;
Skills: CI/CD, Computer science, Azure, Software troubleshooting, Internet of things",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.356
Sr Full Stack Developer - Fleet Product,"Chicago, IL",$125K - $150K (Employer est.),"Object Oriented analysis and design using common design patterns. They will be expected to contribute across the entire development cycle: analysis, proof-of-…&hellip;
Skills: React, Kubernetes, WebSphere, Relational databases, Test-driven development",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.360
Junior to Mid-Level C++ Software Engineer,"Chicago, IL",$72K - $120K (Employer est.),"Collaborate with cross-functional teams to design, develop, and maintain software applications. Bachelor's degree in Computer Science, Engineering, or a related…&hellip;
Skills: TensorFlow, Data structures, C++, Machine learning, Distributed systems",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.364
Expert Backend Engineer (Remote),"Chicago, IL",$72K - $121K (Glassdoor est.),"We then deliver actionable insights to drive improved outcomes, reduce patients' out-of-pocket costs, and enhance patient understanding of their disease state…&hellip;
Skills: ASP.NET, C#, Microsoft SQL Server, MongoDB, .NET",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.368
"Software engineer, fullstack (Framework)","Chicago, IL",$84K - $144K (Glassdoor est.),"This role is ideal for someone who thrives in high-impact, cross-functional environments and is excited to help define best practices and technical vision for…&hellip;
Skills: CI/CD, React, JavaScript, REST, APIs",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.372
Software Developer,"Chicago, IL",$36.01 - $73.61 Per Hour (Employer est.),"Solid understanding in web application environments and development tools, event-driven application development, session state management, web configuration and…&hellip;
Skills: Jira, CI/CD, ASP.NET, MVC, CSS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.26
Associate .Net Developer - Data Management and Analytics,"Chicago, IL",$105K - $132K (Employer est.),"Bachelor’s degree in computer science, Information Technology or a related field with 2+ years of experience in . Proficiency in C#, TSQL and JavaScript.&hellip;
Skills: CI/CD, ASP.NET, Microsoft Excel, Azure, CSS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.30
"Software Engineer, AI Applications","Chicago, IL",$110K - $140K (Employer est.),"Research and integrate AI-related tools and techniques (e.g., LLM APIs, prompt engineering) into software solutions.&hellip;
Skills: CI/CD, Computer science, Elasticsearch, Software troubleshooting, React",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.34
"Software Engineer II - UI, React, HTML, Spring Boot, JAVA","Chicago, IL",$100K - $125K (Employer est.),"As an emerging member of a software engineering team, you execute software solutions through the design, development, and technical troubleshooting of multiple…&hellip;
Skills: CI/CD, Node.js, Software troubleshooting, React, System design",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.38
Software Developer in Test,"Chicago, IL",$61K - $147K (Employer est.),"We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account…&hellip;
Skills: Jira, MVC, iOS development, iOS, Test automation",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.42
Software Engineer,"Chicago, IL",$125K - $155K (Employer est.),"Skills Required: This position requires experience with the following: Design, develop and implement software products & solutions across variety of financial…&hellip;
Skills: JBoss, Computer science, Oracle, CSS, JUnit",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.46
Software Developer - AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Go, CSS, React, Writing skills, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.50
"Software Developer II, Full Stack","Chicago, IL",$62.00 Per Hour (Employer est.),"Produce technical design documents and conduct technical walkthroughs. Bachelor’s degree in Computer Science, Information Systems, Engineering, or a related…&hellip;
Skills: SAFe, Oracle, Management, CSS, React",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.51
Software Engineer,"Chicago, IL",$125K - $155K (Employer est.),"Skills Required: This position requires experience with the following: Design, develop and implement software products & solutions across variety of financial…&hellip;
Skills: JBoss, Computer science, Oracle, CSS, JUnit",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.55
UI Developer,"Chicago, IL",,"Qualifications: • Bachelor’s degree in Information Technology, Computer Science or a related field • Complete knowledge of programming languages like CSS, HTML…&hellip;
Skills: Web design, Computer science, Azure, Management, CSS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.59
.NET Web Applications Developer,"Chicago, IL",$40.00 - $50.00 Per Hour (Employer est.),"Identify and mitigate technical risks related to web application development. Preferred experience with CI/CD pipelines and mobile application testing/…&hellip;
Skills: Web accessibility, CI/CD, ASP.NET, Computer science, MVC",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.62
Software Engineer,"Chicago, IL",$100K - $130K (Employer est.),"Enjoy seeing their own efforts have an outsized impact on the business and our customers. Data collected directly from the trailer’s sensors and components…&hellip;
Skills: React, Relational databases, Java, Application development, Databases",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.66
NET Azure Developer,"Chicago, IL",$75K - $117K (Glassdoor est.),"You will work closely with cross-functional teams to deliver enterprise-grade solutions that meet business and technical requirements.&hellip;
Skills: CI/CD, Azure, Software troubleshooting, DevOps, .NET Core",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.70
Devops,"Chicago, IL",$84K - $126K (Glassdoor est.),"USC/GC Location: Open to Remote, but role could convert to FTE and candidate would have to be local to Deerfield, Chicago, DC/Virginia, Bellevue to be eligible…&hellip;
Skills: DevOps, Git, Windows, Linux, Chef",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.74
Software Engineer,"Chicago, IL",$155K - $185K (Employer est.),"Involved in all aspects of the Software Development Lifecycle (SDLC) including analyzing requirements, incorporating architectural standards into application…&hellip;
Skills: Jira, Oracle, CSS, JUnit, Software troubleshooting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.78
Backend Developer: Data,"Chicago, IL",$99K - $132K (Employer est.),"Excellent communication skills and the ability to discuss technical and non-technical topics to an interdisciplinary audience.&hellip;
Skills: Azure, Node.js, CSS, Spark, System architecture",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.82
"Software Engineer II - UI, React, HTML, Spring Boot, JAVA","Chicago, IL",$83K - $116K (Glassdoor est.),"As an emerging member of a software engineering team, you execute software solutions through the design, development, and technical troubleshooting of multiple…&hellip;
Skills: CI/CD, Node.js, Software troubleshooting, React, System design",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.86
Staff Software Engineer,"Chicago, IL",$131K - $178K (Employer est.),"BA/BS in a relevant technical field and 7+ years of engineering experience demonstrating strong progression and impact.&hellip;
Skills: CI/CD, Computer science, Cloud infrastructure, DevOps, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.90
Node.js Developer,"Chicago, IL",$87K - $149K (Glassdoor est.),"Strong prompt engineering skills to optimize the outputs of AI tools effectively. Areas of expertise are consulting, development, implementation and support of…&hellip;
Skills: Jira, CI/CD, Elasticsearch, Node.js, React",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.94
Oracle CPQ Developer - REMOTE,"Chicago, IL",$86K - $179K (Employer est.),"Participate in testing and deployment of CPQ solutions to develop and maintain a stable, efficient CPQ environment. Experience with SCRUM/Agile methodology.&hellip;
Skills: Oracle, Software troubleshooting, XML, C#, E-commerce",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.98
Senior .NET Developer/Trading Software/Chicago,"Chicago, IL",$130K - $160K (Employer est.),"Microservice experience (containerization tools are a plus). NET 8 based microservices, building and integrating REST APIs, and working with their NoSQL…&hellip;
Skills: CSS, C#, NoSQL, MongoDB, .NET",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.99
PHP Developer,"Des Plaines, IL",$60K - $85K (Employer est.),"Test and develop software for client applications. Able to work seated in front of a computer screen for long hours at a time. SQL Server and MySQL experience.&hellip;
Skills: MVC, Software troubleshooting, Microsoft SQL Server, PHP, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.100
Java Full Stack React JS & Node JS Developer,"Chicago, IL",$25.67 - $40.10 Per Hour (Employer est.),"Development & Deployment: Design, develop, deploy, and test Java-based solutions using REST APIs, ReactJS, JPA, JavaEE, Spring/Spring Boot (Core, MVC), and…&hellip;
Skills: CI/CD, SAFe, Oracle, MVC, Node.js",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.101
Software Quality Engineer,"Chicago, IL",$77K - $135K (Employer est.),"Review requirements, acceptance criteria, functional design, technical design, and use-case design documents to determine testability.&hellip;
Skills: Azure, Oracle, Test automation, Google Cloud Platform, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.105
"Software Engineer, Test - Flexible Hybrid in Chicago","Chicago, IL",$94K - $116K (Employer est.),"Evaluate system requirements, develop unit test plans and process flow and translate into technical quality assurance test cases.&hellip;
Skills: Computer science, Cucumber, System architecture, Git, E-commerce",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.109
Core Backend JAVA Developer,"Chicago, IL",$55.00 - $60.00 Per Hour (Employer est.),"Master or bachelor’s degree in computer science or Engineering. The individual will work on feature enhancements, performance improvements, bug fixes and…&hellip;
Skills: Computer science, Oracle, React, Relational databases, Java",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.113
Software Test Engineer II,"Oak Brook, IL",$83K - $113K (Employer est.),"Bachelor’s degree in engineering or technical field with 2+ years of engineering experience. Research new developments in the fields of engineering design,…&hellip;
Skills: Test automation, Git, Java, C++, C",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.117
Database Developer - AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Go, CSS, React, Writing skills, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.121
"Software Engineer 3- GoLang- Chicago, IL or Reston, VA- ONSITE (4 days a week)","Chicago, IL",$107K - $161K (Employer est.),"Bachelor's degree in Computer Science or a related field of study. Actively participate in technical and testing design review.&hellip;
Skills: Jira, CI/CD, MVC, Go, CSS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.122
"Staff Software Engineer, AI Applications","Chicago, IL",$150K - $180K (Employer est.),"Bachelor’s or Master’s degree in Computer Science, Software Engineering, AI, or a related field. You'll collaborate in an agile environment, mentor engineers,…&hellip;
Skills: CI/CD, Elasticsearch, Azure, Management, React",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.126
Software Engineer,"Chicago, IL",$134K - $198K (Employer est.),"BS degree in Computer Science or relevant field of study. Developing software solutions using object-oriented methodologies, design patterns, and building…&hellip;
Skills: CI/CD, Azure, Kubernetes, Software deployment, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.260
